sample	genome	completeness	contamination	d	p	c	o	f	g	s	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	completeness_model_used	translation_table_used	coding_density	contig_n50	average_gene_length	genome_size	gc_content	total_coding_sequences	total_contigs	max_contig_length	additional_notes
WM24	WM24_S19_007	99.79	2.19	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__	NA	NA	NA	NA	NA	GCA_008080615.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp008080615	89.89	0.586	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	96.46	11	0.99043	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Gradient Boost (General Model)	11	0.932	105434	349.23426688632617	3408694	0.35	3035	74	368565	None
WM24	WM24_S19_008	100	3.53	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Paucibacter	s__	NA	NA	NA	NA	NA	GCA_018780645.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paucibacter;s__Paucibacter sp018780645	90.7	0.654	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paucibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_004362525.1, s__Paucibacter toxinivorans, 95.0, 90.88, 0.602	94.18	11	0.99637	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Neural Network (Specific Model)	11	0.916	101195	337.0039854444637	6357210	0.66	5771	124	257764	None
WM24	WM24_S19_009	99.28	2.2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__	NA	NA	NA	NA	NA	GCF_025938155.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp025938155	83.67	0.173	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_020179425.1, s__Novosphingobium percolationis, 95.0, 83.98, 0.189	91.26	11	0.98805	NA	Neural Network (Specific Model)	11	0.913	25012	310.3223574986165	3677484	0.64	3614	215	80672	None
WM24	WM24_S19_010	95.49	1.2	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Microbacteriaceae	g__Rhodoglobus	s__	NA	NA	NA	NA	NA	GCA_020160915.1	95	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp020160915	92.67	0.711	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	91.08	11	0.9963	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Gradient Boost (General Model)	11	0.935	38164	300.524115755627	2992346	0.67	3110	121	137055	None
WM24	WM24_S19_011	94.64	1.28	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__2-12-FULL-35-15	f__2-12-FULL-35-15	g__2-12-FULL-35-15	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__2-12-FULL-35-15;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	90.29	11	0.96528	NA	Gradient Boost (General Model)	11	0.914	20687	350.57041942604855	5204620	0.39	4530	387	90011	None
WM24	WM24_S19_012	99.99	2.11	d__Bacteria	p__Spirochaetota	c__Leptospirae	o__Leptospirales	f__Leptospiraceae	g__Leptospira_A	s__	NA	NA	NA	NA	NA	GCF_016918735.1	95	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__Leptospira_A;s__Leptospira_A abararensis	90.6	0.64	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__Leptospira_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000332455.1, s__Leptospira_A vanthielii, 95.0, 90.74, 0.633; GCF_000332515.2, s__Leptospira_A wolbachii, 95.0, 88.4, 0.562; GCF_000332495.1, s__Leptospira_A terpstrae, 95.0, 87.57, 0.512; GCF_016919165.1, s__Leptospira_A chreensis, 95.0, 87.09, 0.429; GCF_004769575.1, s__Leptospira_A perdikensis, 95.0, 85.45, 0.384; GCF_004770265.1, s__Leptospira_A congkakensis, 95.0, 85.04, 0.345; GCF_004770145.1, s__Leptospira_A bourretii, 95.0, 84.72, 0.293; GCF_004769235.1, s__Leptospira_A kanakyensis, 95.0, 84.71, 0.304; GCF_004770765.1, s__Leptospira_A noumeaensis, 95.0, 84.66, 0.292; GCF_004770905.1, s__Leptospira_A bandrabouensis, 95.0, 84.64, 0.308; GCF_002811945.1, s__Leptospira_A harrisiae, 95.0, 84.54, 0.295; GCF_004770045.1, s__Leptospira_A montravelensis, 95.0, 84.33, 0.285; GCF_004368965.1, s__Leptospira_A meyeri, 95.0, 84.31, 0.282; GCF_004770475.1, s__Leptospira_A mtsangambouensis, 95.0, 84.26, 0.289; GCF_002812125.1, s__Leptospira_A brenneri, 95.0, 84.13, 0.283; GCF_026151655.1, s__Leptospira_A sp026151655, 95.0, 84.09, 0.252	89.95	11	0.99694	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Neural Network (Specific Model)	11	0.93	73398	322.44024844720497	4172181	0.39	4025	125	173641	None
WM24	WM24_S19_013	94.74	1.58	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Microbacteriaceae	g__Rhodoglobus	s__Rhodoglobus sp903920435	GCA_903920435.1	95	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp903920435	98.28	0.874	GCA_903920435.1	95	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__Rhodoglobus sp903920435	98.28	0.874	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoglobus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001725325.1, s__Rhodoglobus sp001725325, 95.0, 86.88, 0.356; GCA_025463515.1, s__Rhodoglobus sp025463515, 95.0, 85.63, 0.253	83.1	11	NA	NA	Gradient Boost (General Model)	11	0.941	20499	290.9879091713359	3136822	0.69	3391	232	62335	None
WM24	WM24_S19_014	89.52	4.58	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Afipia	s__Afipia broomeae	GCF_000314675.2	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__Afipia broomeae	98.05	0.91	GCF_000314675.2	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__Afipia broomeae	98.05	0.91	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000497575.1, s__Afipia sp000497575, 95.0, 90.59, 0.63; GCA_017474385.1, s__Afipia sp017474385, 95.0, 89.56, 0.464; GCF_000308295.2, s__Afipia birgiae, 95.0, 85.9, 0.286; GCF_014203115.1, s__Afipia massiliensis, 95.0, 85.52, 0.279; GCA_030652315.1, s__Afipia sp030652315, 95.0, 85.4, 0.247; GCF_001006325.2, s__Afipia massiliensis_A, 95.0, 85.37, 0.301; GCF_000336555.1, s__Afipia clevelandensis, 95.0, 85.13, 0.234; GCA_024508675.1, s__Afipia sp024508675, 95.0, 84.76, 0.23; GCA_017308595.1, s__Afipia sp017308595, 95.0, 84.14, 0.174; GCA_024707075.1, s__Afipia sp024707075, 95.0, 84.01, 0.189; GCF_021502575.1, s__Afipia sp021502575, 95.0, 83.73, 0.18	79.86	11	NA	NA	Neural Network (Specific Model)	11	0.884	16183	289.8693140794224	4081050	0.62	4155	345	98577	None
WM24	WM24_S19_015	84.59	3.85	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__	NA	NA	NA	NA	NA	GCA_030157685.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp030157685	86.97	0.27	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_016715365.1, s__Ferruginibacter sp016715365, 95.0, 87.43, 0.267; GCA_016710935.1, s__Ferruginibacter sp016710935, 95.0, 86.24, 0.192	75.71	11	0.99238	NA	Gradient Boost (General Model)	11	0.896	7996	300.7328954570334	3676430	0.39	3654	545	41445	None
WM24	WM24_S19_016	93.71	2.31	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__JAUYQR01	s__	NA	NA	NA	NA	NA	GCA_030697175.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAUYQR01;s__JAUYQR01 sp030697175	93.12	0.795	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAUYQR01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	82.62	11	0.99514	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	Neural Network (Specific Model)	11	0.915	37933	302.9819644839068	3571481	0.65	3604	175	124156	None
WM24	WM24_S19_017	85.02	6.74	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Afipia	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024707075.1, s__Afipia sp024707075, 95.0, 85.92, 0.283; GCA_017474385.1, s__Afipia sp017474385, 95.0, 85.37, 0.217; GCF_000314675.2, s__Afipia broomeae, 95.0, 84.82, 0.219; GCF_021502575.1, s__Afipia sp021502575, 95.0, 84.66, 0.239; GCF_001006325.2, s__Afipia massiliensis_A, 95.0, 84.56, 0.219; GCF_014203115.1, s__Afipia massiliensis, 95.0, 84.19, 0.203; GCA_030652315.1, s__Afipia sp030652315, 95.0, 84.18, 0.195; GCF_000497575.1, s__Afipia sp000497575, 95.0, 84.11, 0.193; GCF_000308295.2, s__Afipia birgiae, 95.0, 83.88, 0.204	78.69	11	0.98518	NA	Neural Network (Specific Model)	11	0.869	36440	289.55582524271847	4931810	0.61	4944	218	123294	None
WM24	WM24_S19_018	83.33	1.37	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__Sediminibacterium sp017996795	GCA_017996795.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp017996795	95.59	0.703	GCA_017996795.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp017996795	95.59	0.703	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002281875.1, s__Sediminibacterium sp002281875, 95.0, 90.11, 0.647; GCA_001829005.1, s__Sediminibacterium sp001829005, 95.0, 89.76, 0.672; GCF_030695065.1, s__Sediminibacterium sp030695065, 95.0, 88.43, 0.522; GCA_002281575.1, s__Sediminibacterium sp002281575, 95.0, 87.68, 0.49; GCA_002786355.1, s__Sediminibacterium sp002786355, 95.0, 85.12, 0.284	78.07	11	NA	NA	Gradient Boost (General Model)	11	0.95	14321	329.87212389380534	2351685	0.36	2260	221	61707	None
WM24	WM24_S19_019	92.19	4.77	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polaromonas	s__	NA	NA	NA	NA	NA	GCF_016185115.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__Polaromonas sp016185115	88	0.451	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	76.92	11	0.99292	NA	Neural Network (Specific Model)	11	0.909	30860	302.99343742928266	4412228	0.6	4419	227	141925	None
WM24	WM24_S19_020	99.96	25.63	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingorhabdus_B	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	65.2	11	0.98855	Genome has more than 27.5% of markers with multiple hits	Neural Network (Specific Model)	11	0.912	23173	276.32599376461417	4649601	0.56	5132	491	149442	None
WM24	WM24_S19_021	84.92	0.91	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	71.26	11	0.98737	NA	Gradient Boost (General Model)	11	0.889	9803	337.60776149233845	6833097	0.61	6004	851	61691	None
WM24	WM24_S19_022	100	0.04	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9973	f__UBA2100	g__UBA10103	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA2100;g__UBA10103;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	70.55	11	0.9471	NA	Gradient Boost (General Model)	11	0.918	628340	278.10425531914893	852565	0.53	940	8	628340	None
WM24	WM24_S19_023	88.13	5.17	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__	NA	NA	NA	NA	NA	GCA_029946075.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp029946075	92.01	0.492	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_030413175.1, s__Bradyrhizobium sp030413175, 95.0, 84.98, 0.199; GCF_023101085.1, s__Bradyrhizobium sp023101085, 95.0, 84.8, 0.206; GCF_001440475.1, s__Bradyrhizobium lablabi, 95.0, 84.77, 0.184; GCF_023100945.1, s__Bradyrhizobium sp023100945, 95.0, 84.72, 0.189; GCF_018596315.1, s__Bradyrhizobium sp018596315, 95.0, 84.66, 0.206; GCF_003062295.1, s__Bradyrhizobium algeriense, 95.0, 84.66, 0.196; GCA_023387735.1, s__Bradyrhizobium sp023387735, 95.0, 84.66, 0.189; GCF_018130385.1, s__Bradyrhizobium sp018130385, 95.0, 84.61, 0.199; GCF_001440395.1, s__Bradyrhizobium jicamae, 95.0, 84.56, 0.19; GCF_023073415.1, s__Bradyrhizobium sp023073415, 95.0, 84.54, 0.186; GCA_023422775.1, s__Bradyrhizobium sp023422775, 95.0, 84.5, 0.172; GCF_001693515.2, s__Bradyrhizobium paxllaeri, 95.0, 84.43, 0.192; GCF_900103365.1, s__Bradyrhizobium sp900103365, 95.0, 84.32, 0.159; GCF_001693485.1, s__Bradyrhizobium sp001693485, 95.0, 84.3, 0.16; GCF_018130145.1, s__Bradyrhizobium sp018130145, 95.0, 84.25, 0.151; GCF_009930815.1, s__Bradyrhizobium sp009930815, 95.0, 84.21, 0.176; GCF_029051645.1, s__Bradyrhizobium sp029051645, 95.0, 84.16, 0.171; GCF_005937885.2, s__Bradyrhizobium sp005937885, 95.0, 84.15, 0.161; GCF_000472965.1, s__Bradyrhizobium murdochi, 95.0, 84.12, 0.161; GCF_018130065.1, s__Bradyrhizobium sp018130065, 95.0, 84.12, 0.159; GCA_017305715.1, s__Bradyrhizobium sp017305715, 95.0, 84.12, 0.152; GCF_018131065.1, s__Bradyrhizobium sp018131065, 95.0, 84.1, 0.152; GCF_900099825.1, s__Bradyrhizobium ottawaense_A, 95.0, 84.09, 0.166; GCF_029714305.1, s__Bradyrhizobium sp029714305, 95.0, 84.07, 0.168; GCF_018131075.1, s__Bradyrhizobium sp018131075, 95.0, 84.07, 0.157; GCF_001693385.1, s__Bradyrhizobium icense, 95.0, 84.05, 0.169; GCF_013114835.1, s__Bradyrhizobium archetypum, 95.0, 83.98, 0.152; GCF_001440405.1, s__Bradyrhizobium valentinum, 95.0, 83.94, 0.158; GCF_022844465.1, s__Bradyrhizobium sp022844465, 95.0, 83.67, 0.162	66.73	11	0.99733	Genome has more than 11.7% of markers with multiple hits	Neural Network (Specific Model)	11	0.865	18130	284.82610878661086	5891796	0.63	5975	464	90754	None
WM24	WM24_S19_024	99.98	0.02	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9973	f__UBA2100	g__UBA10103	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA2100;g__UBA10103;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	NA	68.84	11	0.98501	NA	Gradient Boost (General Model)	11	0.901	116149	293.1955211024978	1131502	0.54	1161	12	361540	None
WM24	WM24_S19_025	89.94	2.37	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__B-17B0	f__B-17BO	g__UBA2475	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__B-17B0;f__B-17BO;g__UBA2475;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002342065.1, s__UBA2475 sp002342065, 95.0, 88.95, 0.482; GCA_030681615.1, s__UBA2475 sp030681615, 95.0, 87.95, 0.416; GCA_016787785.1, s__UBA2475 sp016787785, 95.0, 87.06, 0.397	66.83	11	0.99468	NA	Gradient Boost (General Model)	11	0.927	12725	335.2350067842605	3991938	0.35	3685	415	115132	None
WM24	WM24_S19_026	64.87	1.98	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__SXHM01	f__SXHM01	g__SXHM01	s__	NA	NA	NA	NA	NA	GCA_947478465.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__SXHM01;f__SXHM01;g__SXHM01;s__SXHM01 sp947478465	90.52	0.465	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__SXHM01;f__SXHM01;g__SXHM01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_945861685.1, s__SXHM01 sp945861685, 95.0, 88.18, 0.223; GCA_945870105.1, s__SXHM01 sp945870105, 95.0, 88.09, 0.264; GCA_947479755.1, s__SXHM01 sp947479755, 95.0, 88.06, 0.303	60.64	11	0.98839	NA	Gradient Boost (General Model)	11	0.933	6017	318.5112591183	3225535	0.39	3153	591	27347	None
WM24	WM24_S19_027	82.42	3.41	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polaromonas	s__	NA	NA	NA	NA	NA	GCF_016185115.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__Polaromonas sp016185115	87.69	0.45	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	NA	59.96	11	0.99452	NA	Gradient Boost (General Model)	11	0.903	17983	294.8428366075707	4081145	0.6	4174	345	58625	None
WM24	WM24_S19_028	56.38	0.34	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__Rickettsiaceae	g__GCA-2402195	s__GCA-2402195 sp945865485	GCA_945865485.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__GCA-2402195;s__GCA-2402195 sp945865485	97.39	0.864	GCA_945865485.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__GCA-2402195;s__GCA-2402195 sp945865485	97.39	0.864	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__GCA-2402195;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	NA	59.52	11	NA	NA	Neural Network (Specific Model)	11	0.886	4606	261.8343495934959	871040	0.35	984	198	13780	None
WM24	WM24_S19_029	73.96	7.23	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	s__	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_004297125.1, s__Phenylobacterium sp004297125, 95.0, 88.26, 0.28; GCA_018821435.1, s__Phenylobacterium sp018821435, 95.0, 87.79, 0.294; GCF_001824475.1, s__Phenylobacterium sp001824475, 95.0, 86.32, 0.174; GCF_001557235.1, s__Phenylobacterium sp001557235, 95.0, 85.92, 0.153	52.51	11	0.99044	NA	Neural Network (Specific Model)	11	0.904	6575	270.271756021756	4608168	0.68	5148	807	33971	None
WM24	WM24_S19_030	72.39	4.63	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingorhabdus_B	s__Sphingorhabdus_B sp013823985	GCA_013823985.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__Sphingorhabdus_B sp013823985	96.12	0.708	GCA_013823985.1	95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__Sphingorhabdus_B sp013823985	96.12	0.708	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009768975.1, s__Sphingorhabdus_B lacus, 95.0, 88.55, 0.39; GCF_007280415.1, s__Sphingorhabdus_B contaminans, 95.0, 86.73, 0.157	49.41	11	NA	NA	Neural Network (Specific Model)	11	0.916	6363	262.8836081474297	2655260	0.56	3093	473	34364	None
